"Language","original","english","czech","german","russian","polish","hungarian","italian","spanish","french","chinese","japanese","portuguese","chinesesimp",
"STR_CHEFZ_ITEM_BLOODSAUSAGEPLATE_DESC","Fried sausage with potatoes and onion. Heavy, dark and it carries you through a cold night.","Fried sausage with potatoes and onion. Heavy, dark and it carries you through a cold night.","Osmažené jelítko s bramborami a cibulí. Těžké, tmavé - a přenese tě přes studenou noc.","Gebratene Wurst mit Kartoffeln und Zwiebel. Schwer, dunkel - und sie trägt durch eine kalte Nacht.","Жареная колбаса с картошкой и луком. Тяжёлое, тёмное - и вытянет через холодную ночь.","Smażona kaszanka z ziemniakami i cebulą. Ciężkie, ciemne - i przeniesie cię przez zimną noc.","Sült hurka krumplival és hagymával. Nehéz, sötét - és átvisz egy hideg éjszakán.","Sanguinaccio in padella con patate e cipolla. Pesante, scuro - e ti porta attraverso una notte fredda.","Morcilla frita con patatas y cebolla. Pesado, oscuro - y te lleva a través de una noche fría.","Du boudin poêlé avec pommes de terre et oignon. Lourd, sombre - et il vous fait passer une nuit froide.","煎過的血腸配馬鈴薯和洋蔥。厚重、深沉 - 足以扛過一個寒夜。","焼いたソーセージに、じゃがいもと玉ねぎを添えて。重く、黒く - 寒い夜を越えさせてくれる。","Morcela frita com batatas e cebola. Pesado, escuro - e leva-te através de uma noite fria.","煎过的血肠配土豆和洋葱。厚重、深沉 - 足以扛过一个寒夜。",
"STR_CHEFZ_ITEM_BLOODSAUSAGEPLATE_BULK","Blood Sausage Plate (Cookware)","Blood Sausage Plate (Cookware)","Talíř s jelítky (nádobí)","Blutwurstplatte (Kochgerät)","Тарелка с кровяной колбасой (посуда)","Talerz z kaszanką (naczynie)","Véreshurkás tál (főzőedény)","Piatto di sanguinaccio (pentola)","Plato de morcilla (utensilio)","Assiette de boudin noir (ustensile)","血腸拼盤 (鍋具)","ブラッドソーセージの盛り合わせ (調理器具)","Prato de morcela (utensílio)","血肠拼盘 (炊具)",
"STR_CHEFZ_ITEM_BLOODSAUSAGEPLATE_BULK_DESC","Fried sausage with potatoes and onion. Heavy, dark and it carries you through a cold night. Still in the cookware - take a portion onto a plate.","Fried sausage with potatoes and onion. Heavy, dark and it carries you through a cold night. Still in the cookware - take a portion onto a plate.","Osmažené jelítko s bramborami a cibulí. Těžké, tmavé - a přenese tě přes studenou noc. Pořád v nádobí - naber si porci na talíř.","Gebratene Wurst mit Kartoffeln und Zwiebel. Schwer, dunkel - und sie trägt durch eine kalte Nacht. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Жареная колбаса с картошкой и луком. Тяжёлое, тёмное - и вытянет через холодную ночь. Ещё в посуде - возьми порцию на тарелку.","Smażona kaszanka z ziemniakami i cebulą. Ciężkie, ciemne - i przeniesie cię przez zimną noc. Wciąż w naczyniu - nałóż porcję na talerz.","Sült hurka krumplival és hagymával. Nehéz, sötét - és átvisz egy hideg éjszakán. Még a főzőedényben van - szedj egy adagot tányérra.","Sanguinaccio in padella con patate e cipolla. Pesante, scuro - e ti porta attraverso una notte fredda. Ancora nella pentola - prendine una porzione nel piatto.","Morcilla frita con patatas y cebolla. Pesado, oscuro - y te lleva a través de una noche fría. Aún está en el utensilio - sírvete una ración en un plato.","Du boudin poêlé avec pommes de terre et oignon. Lourd, sombre - et il vous fait passer une nuit froide. Encore dans l'ustensile - servez-vous une portion dans une assiette.","煎過的血腸配馬鈴薯和洋蔥。厚重、深沉 - 足以扛過一個寒夜。還在鍋具裡 - 盛一份到盤子上。","焼いたソーセージに、じゃがいもと玉ねぎを添えて。重く、黒く - 寒い夜を越えさせてくれる。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Morcela frita com batatas e cebola. Pesado, escuro - e leva-te através de uma noite fria. Ainda está no utensílio - sirva uma porção num prato.","煎过的血肠配土豆和洋葱。厚重、深沉 - 足以扛过一个寒夜。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_FISHPOTATOPLATE","Fish and Potatoes","Fish and Potatoes","Ryba s bramborami","Fisch mit Kartoffeln","Рыба с картошкой","Ryba z ziemniakami","Hal krumplival","Pesce con patate","Pescado con patatas","Poisson et pommes de terre","魚配馬鈴薯","魚とじゃがいも","Peixe com batatas","鱼配土豆",
"STR_CHEFZ_ITEM_FISHPOTATOPLATE_DESC","Fillet with potatoes and dill. Balanced: it feeds and it hydrates, and it costs no ammunition.","Fillet with potatoes and dill. Balanced: it feeds and it hydrates, and it costs no ammunition.","Filet s bramborami a koprem. Vyvážené: zasytí i napojí - a nestojí ani jeden náboj.","Filet mit Kartoffeln und Dill. Ausgewogen: es sättigt und es tränkt - und kostet keine Munition.","Филе с картошкой и укропом. Сбалансировано: и насыщает, и поит - и не стоит ни одного патрона.","Filet z ziemniakami i koperkiem. Zbilansowane: syci i poi - a nie kosztuje ani jednego naboju.","Filé krumplival és kaporral. Kiegyensúlyozott: táplál és szomjat is olt - és egyetlen tölténybe sem kerül.","Filetto con patate e aneto. Equilibrato: nutre e disseta, e non costa una cartuccia.","Filete con patatas y eneldo. Equilibrado: alimenta e hidrata, y no cuesta ni un cartucho.","Un filet avec pommes de terre et aneth. Équilibré : il nourrit et hydrate, et ne coûte aucune munition.","魚排配馬鈴薯與蒔蘿。均衡：既頂飽又補水，還不必花掉一發子彈。","切り身にじゃがいもとディルを添えて。均整が取れている。腹も満たし喉も潤し、弾ひとつ使わない。","Filete com batatas e endro. Equilibrado: alimenta e hidrata, e não custa uma única munição.","鱼排配土豆与莳萝。均衡：既顶饱又补水，还不必花掉一发子弹。",
"STR_CHEFZ_ITEM_FISHPOTATOPLATE_BULK","Fish and Potatoes (Cookware)","Fish and Potatoes (Cookware)","Ryba s bramborami (nádobí)","Fisch mit Kartoffeln (Kochgerät)","Рыба с картошкой (посуда)","Ryba z ziemniakami (naczynie)","Hal krumplival (főzőedény)","Pesce con patate (pentola)","Pescado con patatas (utensilio)","Poisson et pommes de terre (ustensile)","魚配馬鈴薯 (鍋具)","魚とじゃがいも (調理器具)","Peixe com batatas (utensílio)","鱼配土豆 (炊具)",
"STR_CHEFZ_ITEM_FISHPOTATOPLATE_BULK_DESC","Fillet with potatoes and dill. Balanced: it feeds and it hydrates, and it costs no ammunition. Still in the cookware - take a portion onto a plate.","Fillet with potatoes and dill. Balanced: it feeds and it hydrates, and it costs no ammunition. Still in the cookware - take a portion onto a plate.","Filet s bramborami a koprem. Vyvážené: zasytí i napojí - a nestojí ani jeden náboj. Pořád v nádobí - naber si porci na talíř.","Filet mit Kartoffeln und Dill. Ausgewogen: es sättigt und es tränkt - und kostet keine Munition. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Филе с картошкой и укропом. Сбалансировано: и насыщает, и поит - и не стоит ни одного патрона. Ещё в посуде - возьми порцию на тарелку.","Filet z ziemniakami i koperkiem. Zbilansowane: syci i poi - a nie kosztuje ani jednego naboju. Wciąż w naczyniu - nałóż porcję na talerz.","Filé krumplival és kaporral. Kiegyensúlyozott: táplál és szomjat is olt - és egyetlen tölténybe sem kerül. Még a főzőedényben van - szedj egy adagot tányérra.","Filetto con patate e aneto. Equilibrato: nutre e disseta, e non costa una cartuccia. Ancora nella pentola - prendine una porzione nel piatto.","Filete con patatas y eneldo. Equilibrado: alimenta e hidrata, y no cuesta ni un cartucho. Aún está en el utensilio - sírvete una ración en un plato.","Un filet avec pommes de terre et aneth. Équilibré : il nourrit et hydrate, et ne coûte aucune munition. Encore dans l'ustensile - servez-vous une portion dans une assiette.","魚排配馬鈴薯與蒔蘿。均衡：既頂飽又補水，還不必花掉一發子彈。還在鍋具裡 - 盛一份到盤子上。","切り身にじゃがいもとディルを添えて。均整が取れている。腹も満たし喉も潤し、弾ひとつ使わない。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Filete com batatas e endro. Equilibrado: alimenta e hidrata, e não custa uma única munição. Ainda está no utensílio - sirva uma porção num prato.","鱼排配土豆与莳萝。均衡：既顶饱又补水，还不必花掉一发子弹。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_BEANSAUSAGEPLATE","Beans and Sausage","Beans and Sausage","Fazole s klobásou","Bohnen-Wurst-Teller","Фасоль с колбасой","Fasola z kiełbasą","Bab kolbásszal","Fagioli con salsiccia","Alubias con salchicha","Haricots et saucisse","香腸燴豆子","豆とソーセージ","Feijão com salsicha","香肠烩豆子",
"STR_CHEFZ_ITEM_BEANSAUSAGEPLATE_DESC","A can of beans, sausage and onion in the pan. Loot food turned into an actual meal.","A can of beans, sausage and onion in the pan. Loot food turned into an actual meal.","Konzerva fazolí, klobása a cibule na pánvi. Z nalezených zásob je najednou pořádné jídlo.","Eine Dose Bohnen, Wurst und Zwiebel in der Pfanne. Aus Fundnahrung wird eine richtige Mahlzeit.","Банка фасоли, колбаса и лук на сковороде. Из найденных консервов получается настоящая еда.","Puszka fasoli, kiełbasa i cebula na patelni. Ze znalezionego prowiantu robi się prawdziwy posiłek.","Egy konzerv bab, kolbász és hagyma a serpenyőben. A talált konzervből így lesz rendes étel.","Un barattolo di fagioli, salsiccia e cipolla in padella. Cibo di recupero trasformato in un pasto vero.","Una lata de alubias, salchicha y cebolla en la sartén. Comida de saqueo convertida en una comida de verdad.","Une boîte de haricots, de la saucisse et de l'oignon dans la poêle. De la nourriture de récupération transformée en vrai repas.","一罐豆子、香腸和洋蔥，一起下鍋。撿來的口糧，變成一頓像樣的飯。","缶詰の豆とソーセージ、玉ねぎをフライパンで。拾い集めた食料が、ちゃんとした一食になる。","Uma lata de feijão, salsicha e cebola na frigideira. Comida de saque transformada numa refeição a sério.","一罐豆子、香肠和洋葱，一起下锅。捡来的口粮，变成一顿像样的饭。",
"STR_CHEFZ_ITEM_BEANSAUSAGEPLATE_BULK","Beans and Sausage (Cookware)","Beans and Sausage (Cookware)","Fazole s klobásou (nádobí)","Bohnen-Wurst-Teller (Kochgerät)","Фасоль с колбасой (посуда)","Fasola z kiełbasą (naczynie)","Bab kolbásszal (főzőedény)","Fagioli con salsiccia (pentola)","Alubias con salchicha (utensilio)","Haricots et saucisse (ustensile)","香腸燴豆子 (鍋具)","豆とソーセージ (調理器具)","Feijão com salsicha (utensílio)","香肠烩豆子 (炊具)",
"STR_CHEFZ_ITEM_BEANSAUSAGEPLATE_BULK_DESC","A can of beans, sausage and onion in the pan. Loot food turned into an actual meal. Still in the cookware - take a portion onto a plate.","A can of beans, sausage and onion in the pan. Loot food turned into an actual meal. Still in the cookware - take a portion onto a plate.","Konzerva fazolí, klobása a cibule na pánvi. Z nalezených zásob je najednou pořádné jídlo. Pořád v nádobí - naber si porci na talíř.","Eine Dose Bohnen, Wurst und Zwiebel in der Pfanne. Aus Fundnahrung wird eine richtige Mahlzeit. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Банка фасоли, колбаса и лук на сковороде. Из найденных консервов получается настоящая еда. Ещё в посуде - возьми порцию на тарелку.","Puszka fasoli, kiełbasa i cebula na patelni. Ze znalezionego prowiantu robi się prawdziwy posiłek. Wciąż w naczyniu - nałóż porcję na talerz.","Egy konzerv bab, kolbász és hagyma a serpenyőben. A talált konzervből így lesz rendes étel. Még a főzőedényben van - szedj egy adagot tányérra.","Un barattolo di fagioli, salsiccia e cipolla in padella. Cibo di recupero trasformato in un pasto vero. Ancora nella pentola - prendine una porzione nel piatto.","Una lata de alubias, salchicha y cebolla en la sartén. Comida de saqueo convertida en una comida de verdad. Aún está en el utensilio - sírvete una ración en un plato.","Une boîte de haricots, de la saucisse et de l'oignon dans la poêle. De la nourriture de récupération transformée en vrai repas. Encore dans l'ustensile - servez-vous une portion dans une assiette.","一罐豆子、香腸和洋蔥，一起下鍋。撿來的口糧，變成一頓像樣的飯。還在鍋具裡 - 盛一份到盤子上。","缶詰の豆とソーセージ、玉ねぎをフライパンで。拾い集めた食料が、ちゃんとした一食になる。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Uma lata de feijão, salsicha e cebola na frigideira. Comida de saque transformada numa refeição a sério. Ainda está no utensílio - sirva uma porção num prato.","一罐豆子、香肠和洋葱，一起下锅。捡来的口粮，变成一顿像样的饭。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_TAG_BLOOD_SAUSAGE","Blood Sausage","Blood Sausage","Jelito","Blutwurst","Кровяная колбаса","Kaszanka","Véreshurka","Sanguinaccio","Morcilla","Boudin noir","血腸","ブラッドソーセージ","Morcela","血肠",
